production_id	level	changed_ori_nat	changed_nat_str	original_text	natural_text	strong_text
42	ORI->NAT->STR	S	N	As críticas do Prêmio Nobel da Paz Al Gore -- ironicamente, ex-vice-presidente americano --, feitas na quinta-feira à noite na conferência, surtiram um efeito positivo.	As críticas do Prêmio Nobel da Paz tiveram um efeito positivo.	As críticas do Prêmio Nobel da Paz tiveram um efeito positivo.
42	ORI->NAT->STR	S	S	A Casa Branca teria dado instruções à delegação americana em Bali para evitar que o país seja responsabilizado pelo fracasso das negociações.	A Casa Branca teria dado instruções à comissão de representantes americana em Bali para evitar que o país seja considerado responsável pelo fracasso das negociações.	A Casa Branca teria dado instruções à comissão de representantes americana em Bali.
42	ORI->NAT->STR	S	S	A Casa Branca teria dado instruções à delegação americana em Bali para evitar que o país seja responsabilizado pelo fracasso das negociações.	A Casa Branca teria dado instruções à comissão de representantes americana em Bali para evitar que o país seja considerado responsável pelo fracasso das negociações.	O objetivo é evitar que o país seja considerado responsável pelo fracasso das negociações.
42	ORI->NAT->STR	S	N	As estratégias já começaram a envolver os altos escalões dos governos.	As estratégias já começaram a envolver os altos níveis dos governos.	As estratégias já começaram a envolver os altos níveis dos governos.
42	ORI->NAT->STR	S	N	O ex-presidente chileno Ricardo Lagos circula nos corredores da conferência como emissário do secretário-geral da ONU, Ban Ki-moon, tentando viabilizar um acordo.	O ex-presidente chileno Ricardo Lagos circula nos corredores da conferência como enviado do secretário-geral da ONU.	O ex-presidente chileno Ricardo Lagos circula nos corredores da conferência como enviado do secretário-geral da ONU.
42	ORI->NAT->STR	S	S	O próprio Ban Ki-moon, que está no Timor Leste, prometeu voltar a Bali hoje para acompanhar de perto o diálogo e, se necessário, intervir para um acerto.	Mas ele prometeu voltar a Bali hoje para acompanhar de perto o diálogo e interferir para um acerto.	O objetivo é acompanhar de perto o diálogo e interferir para um acerto.
42	ORI->NAT->STR	S	S	Ao final da noite, o secretário da conferência, Yvo de Boer, dando mostras de cansaço, afirmou que nenhum país quer sair de Bali com a marca indelével de ser o vilão da conferência.	Ao final da noite, o secretário da conferência afirmou que nenhum país quer sair de Bali com a marca permanente de ser o personagem mau da conferência.	Ao final da noite, o secretário da conferência afirmou que nenhum país quer sair de Bali com a marca permanente de personagem mau.
43	ORI->NAT->STR	N	N	Entrada será controlada.	Entrada será controlada.	Entrada será controlada.
43	ORI->NAT->STR	S	S	Disposta a evitar novas invasões do plenário da Assembléia Legislativa -- como a protagonizada na terça-feira por sindicalistas contrários ao projeto de criação de dois fundos previdenciários com receita do Banrisul, a mesa diretora da Casa anunciou ontem medidas preliminares de segurança.	Na terça-feira, sindicalistas contrários ao projeto de criação de dois fundos de previdência com receita do Banrisul lideraram uma invasão.	Na terça-feira, sindicalistas contrários ao projeto de criação de dois fundos de previdência com receita do Banrisul comandaram uma invasão.
43	ORI->NAT->STR	S	S	A principal iniciativa restringe o acesso da população aos debates parlamentares.	A principal iniciativa limita o acesso da população aos debates parlamentares.	A principal iniciativa limita o acesso da população aos debates na Assembléia.
43	ORI->NAT->STR	S	N	Diferentemente do que ocorria até o dia do protesto, as galerias laterais do plenário passarão a ter acesso controlado.	As galerias laterais do plenário passarão a ter acesso controlado.	As galerias laterais do plenário passarão a ter acesso controlado.
43	ORI->NAT->STR	S	S	Somente convidados de deputados, servidores da Assembléia, cadeirantes e representantes da imprensa poderão ficar acomodados nas 160 cadeiras existentes nas duas bancadas próximas à área privativa dos deputados.	Somente convidados de deputados, servidores da Assembléia, cadeirantes e representantes da imprensa poderão ficar nas duas bancadas próximas à área reservada aos deputados.	Somente convidados de deputados, servidores da Assembléia, pessoas em cadeiras de rodas e representantes da imprensa poderão ficar nas duas bancadas próximas à área reservada aos deputados.
43	ORI->NAT->STR	S	N	O público comum ficará restrito à galeria superior, com capacidade para 160 pessoas.	O público comum ficará limitado à galeria superior.	O público comum ficará limitado à galeria superior.
43	ORI->NAT->STR	S	N	Para o líder da bancada do PT, Raul Pont, a decisão da mesa é precipitada.	Na opinião de Raul Pont, a decisão da mesa é apressada.	Na opinião de Raul Pont, a decisão da mesa é apressada.
43	ORI->NAT->STR	N	N	-- Temos de discutir melhor o assunto.	-- Temos de discutir melhor o assunto.	-- Temos de discutir melhor o assunto.
43	ORI->NAT->STR	N	N	Na minha opinião, temos de avaliar caso a caso.	Na minha opinião, temos de avaliar caso a caso.	Na minha opinião, temos de avaliar caso a caso.
43	ORI->NAT->STR	S	S	Se houver o consenso de que em uma ou outra sessão possa ocorrer um problema, teremos a sensibilidade de tratar individualmente -- destacou Pont.	Se concordarmos que em uma ou outra sessão pode ocorrer um problema, teremos a sensibilidade de tratar o caso individualmente -- destacou Pont.	Se concordarmos que em uma ou outra sessão pode ocorrer um problema, teremos a sensibilidade de tratar o caso separadamente -- destacou Pont.
43	ORI->NAT->STR	S	N	Apesar das constantes diferenças políticas entre as bancadas na Assembléia, o PT acabou isolado nas críticas às novas medidas.	Mas o PT acabou isolado nas críticas às novas medidas.	Mas o PT acabou isolado nas críticas às novas medidas.
43	ORI->NAT->STR	N	N	Desta vez, até outros líderes da oposição apoiaram a iniciativa da mesa.	Desta vez, até outros líderes da oposição apoiaram a iniciativa da mesa.	Desta vez, até outros líderes da oposição apoiaram a iniciativa da mesa.
43	ORI->NAT->STR	S	S	-- Por maiores que sejam as divergências entre os parlamentares, os deputados devem ter a liberdade de votar de acordo com a sua consciência.	-- Mesmo que as opiniões sejam diferentes, os deputados devem ter a liberdade de votar de acordo com a sua consciência.	Mas os deputados devem ter a liberdade de votar de acordo com a sua consciência.
43	ORI->NAT->STR	S	N	Só espero que essa decisão de restrição parcial ao plenário seja provisória -- defendeu o líder da bancada do PC do B, Raul Carrion.	Só espero que essa decisão de limitação parcial ao plenário seja provisória -- defendeu Raul Carrion.	Só espero que essa decisão de limitação parcial ao plenário seja provisória -- defendeu Raul Carrion.
43	ORI->NAT->STR	S	N	O protesto dos sindicalistas provocou reações duras da base governista.	O protesto dos sindicalistas provocou reações duras na base do governo.	O protesto dos sindicalistas provocou reações duras na base do governo.
43	ORI->NAT->STR	S	N	Em pronunciamento da tribuna da Assembléia, o deputado estadual Nelson Marchezan Júnior (PSDB) defendeu a punição dos invasores do plenário da Casa.	Em declaração na tribuna da Assembléia, o deputado estadual Nelson Marchezan Júnior defendeu a punição dos invasores do plenário da Assembléia.	Em declaração na tribuna da Assembléia, o deputado estadual Nelson Marchezan Júnior defendeu a punição dos invasores do plenário da Assembléia.
43	ORI->NAT->STR	S	N	-- Aquilo que aconteceu aqui não foi manifestação, foi crime e para isso tem de haver punição -- afirmou.	Tem de haver punição para o crime -- afirmou.	Tem de haver punição para o crime -- afirmou.
43	ORI->NAT->STR	S	N	O líder partidário do Democratas, José Sperotto, também criticou a participação de professores no protesto.	José Sperotto também criticou a participação de professores no protesto.	José Sperotto também criticou a participação de professores no protesto.
43	ORI->NAT->STR	S	N	De acordo com o deputado, houve um grande desrespeito por parte dos educadores.	O deputado disse que houve uma ausência de respeito por parte dos educadores.	O deputado disse que houve uma ausência de respeito por parte dos educadores.
43	ORI->NAT->STR	S	N	-- Colocamos nossos filhos nas mãos deles, que são os representantes da classe dos educadores.	Eles são os representantes da classe dos educadores.	Eles são os representantes da classe dos educadores.
43	ORI->NAT->STR	S	N	Essas pessoas têm de ser identificadas e acionadas criminalmente -- disse Sperotto.	Essas pessoas têm de ser identificadas e processadas -- disse Sperotto.	Essas pessoas têm de ser identificadas e processadas -- disse Sperotto.
43	ORI->NAT->STR	S	N	A atitude dos professores também foi rechaçada do outro lado da praça da Matriz.	A atitude dos professores também foi criticada do outro lado da praça da matriz.	A atitude dos professores também foi criticada do outro lado da praça da matriz.
43	ORI->NAT->STR	S	N	A governadora Yeda Crusius decidiu cancelar a audiência que seria concedida na semana que vem ao Cpers-Sindicato depois da invasão organizada pela entidade.	A governadora decidiu cancelar a audiência depois da invasão organizada pela entidade.	A governadora decidiu cancelar a audiência depois da invasão organizada pela entidade.
43	ORI->NAT->STR	N	N	-- Cancelei a audiência em nome da educação.	-- Cancelei a audiência em nome da educação.	-- Cancelei a audiência em nome da educação.
43	ORI->NAT->STR	N	S	O que eles fizeram não é educação, não é exemplo para seus alunos -- resumiu a governadora.	O que eles fizeram não é educação, não é exemplo para seus alunos -- resumiu a governadora.	O que eles fizeram não é exemplo para seus alunos -- resumiu a governadora.
43	ORI->NAT->STR	S	N	Outra decisão da Mesa Diretora anunciada ontem pelo presidente da Assembléia, deputado Frederico Antunes (PP), ordena o envio das imagens de vídeo e de fotografias registradas durante a invasão do plenário para as autoridades policiais, para a identificação das pessoas responsáveis pelo incitamento e invasão do recinto.	Outra decisão da mesa diretora ordena o envio das imagens de vídeo e de fotografias da invasão do plenário para a polícia.	Outra decisão da mesa diretora ordena o envio das imagens de vídeo e de fotografias da invasão do plenário para a polícia.
43	ORI->NAT->STR	S	N	De acordo com o procurador-geral do Legislativo gaúcho, Fernando Ferreira, a Casa não tem poder para impor punições aos envolvidos.	O procurador-geral da Assembléia diz que ela não tem poder para punir os envolvidos.	O procurador-geral da Assembléia diz que ela não tem poder para punir os envolvidos.
44	ORI->NAT->STR	S	S	Há pouco mais de um ano, ele estava orbitando no espaço.	Há pouco mais de um ano, Marcos Pontes estava em órbita no espaço.	Há pouco mais de um ano, ele estava em órbita no espaço.
44	ORI->NAT->STR	S	S	Agora Marcos Pontes, o primeiro astronauta brasileiro, está descansando na serra gaúcha.	Agora, ele está descansando na serra gaúcha.	Agora, Marcos Pontes está descansando na serra gaúcha.
44	ORI->NAT->STR	S	S	Decidiu conhecer Gramado em suas primeiras férias desde 2001, quando os treinamentos para a Missão Centenário (que o levou ao espaço, no ano passado) se intensificaram.	Em 2001, os treinamentos para a Missão Centenário ficaram mais fortes.	Em 2001, os treinos para a Missão Centenário ficaram mais fortes.
44	ORI->NAT->STR	S	N	Baseado com a família em Houston, cidade sede da Nasa, nos Estados Unidos, Pontes aproveitou o raro período de recesso e embarcou com a mulher, Fátima, e os filhos, Fábio e Ana Carolina, em direção ao Brasil:	Ele aproveitou o raro período de férias para embarcar para o Brasil com a mulher e os filhos.	Ele aproveitou o raro período de férias para embarcar para o Brasil com a mulher e os filhos.
44	ORI->NAT->STR	S	N	-- Sou curioso para conhecer esta região faz tempo.	-- Faz tempo que queria conhecer esta região.	-- Faz tempo que queria conhecer esta região.
44	ORI->NAT->STR	S	N	Fui piloto da Base Aérea de Santa Maria, mas nunca tive a oportunidade de conhecer a Serra.	Mas nunca tive a oportunidade de conhecer a serra.	Mas nunca tive a oportunidade de conhecer a serra.
44	ORI->NAT->STR	S	N	Mas as férias de Pontes não significam que ele está se afastando das missões espaciais.	As férias de Pontes não significam que ele está se afastando das missões espaciais.	As férias de Pontes não significam que ele está se afastando das missões espaciais.
44	ORI->NAT->STR	S	N	Quando pediu para ingressar à reserva da Aeronáutica, menos de um mês após completar a missão no espaço, muita gente pensou que o tempo e o dinheiro investidos pelo governo na formação e na viagem do astronauta haviam sido desperdiçados.	Muita gente pensou que o tempo e o dinheiro investidos pelo governo na formação e na viagem do astronauta haviam sido perdidos no momento em que ele pediu para entrar na reserva da Aeronáutica.	Muita gente pensou que o tempo e o dinheiro investidos pelo governo na formação e na viagem do astronauta haviam sido perdidos no momento em que ele pediu para entrar na reserva da Aeronáutica.
44	ORI->NAT->STR	N	N	Ele explica:	Ele explica:	Ele explica:
44	ORI->NAT->STR	S	N	-- Sou tenente-coronel, e não poderia mais subir de patente no Exército pois não acompanhei a carreira militar durante os sete anos em que fiquei me preparando na Nasa.	Isso ocorre porque não acompanhei a carreira militar durante os sete anos em que fiquei me preparando na Nasa.	Isso ocorre porque não acompanhei a carreira militar durante os sete anos em que fiquei me preparando na Nasa.
44	ORI->NAT->STR	S	N	Mas continuo sendo astronauta e servindo à Agência Espacial Brasileira.	Continuo servindo à Agência Espacial Brasileira.	Continuo servindo à Agência Espacial Brasileira.
